5.2586e-05	2.3344	1.7355
0.00013044	2.3602	1.7351
4.7573e-06	2.9652	1.7346
3.0388e-05	4.9033	1.7341
0.00010504	5.245	1.7337
4.4134e-07	5.7641	1.7332
0.00011883	8.5797	1.7327
0.00089485	8.9485	1.7322
0.00050478	9.6765	1.7318
0.0012935	10.804	1.7313
0.0055211	11.364	1.7308
0.0060939	11.749	1.7304
0.0035623	12.173	1.7299
0.0015549	12.45	1.7294
0.00016349	12.174	1.729
0.00018285	10.875	1.7285
0.00093716	10.541	1.7281
0.00029007	10.713	1.7276
1.5553e-05	11.821	1.7271
2.0006e-05	13.072	1.7267
1.0625e-05	14.368	1.7262
2.0941e-05	15.213	1.7257
2.5698e-08	15.743	1.7253
1.0996e-05	18.478	1.7248
9.1188e-06	18.069	1.7243
1.9761e-05	16.646	1.7239
8.4883e-05	16.077	1.7234
4.6872e-05	15.303	1.723
7.0818e-05	14.655	1.7225
5.7626e-06	15.398	1.722
0.00047933	16.724	1.7216
0.0016105	16.779	1.7211
2.0668e-05	16.332	1.7206
0.00099192	13.807	1.7202
0.0078134	13.432	1.7197
0.0038903	12.73	1.7193
0.006841	11.464	1.7188
0.034449	10.721	1.7183
0.038364	10.199	1.7179
0.0099924	9.5834	1.7174
0.0020902	8.4884	1.717
0.0064932	7.5737	1.7165
0.011219	7.2992	1.7161
0.0051462	7.2557	1.7156
0.00080837	7.1571	1.7151
0.000168	6.4542	1.7147
0.00048751	5.6149	1.7142
0.0007174	4.8535	1.7138
0.0012986	3.7659	1.7133
0.0049244	2.8145	1.7128
0.0099897	2.014	1.7124
0.0088341	1.1569	1.7119
0.012939	0.11638	1.7115
0.047721	-0.5567	1.711
0.086472	-0.88697	1.7106
0.095404	-1.22	1.7101
0.13758	-1.7776	1.7097
0.33419	-2.4255	1.7092
0.58233	-3.0698	1.7087
0.67995	-3.8648	1.7083
1.2532	-4.7298	1.7078
2.2702	-5.457	1.7074
2.3528	-6.1521	1.7069
1.7869	-6.8992	1.7065
1.1377	-7.6696	1.706
0.54411	-8.5038	1.7056
0.33243	-9.4446	1.7051
0.31912	-10.274	1.7047
0.20576	-10.934	1.7042
0.063067	-11.499	1.7038
0.0052148	-11.939	1.7033
1.3879e-06	-11.614	1.7029
0.00042951	-9.7823	1.7024
0.0016	-9.9967	1.702
0.0017779	-9.9117	1.7015
0.006884	-9.4109	1.7011
0.044991	-9.1631	1.7006
0.076162	-9.1437	1.7002
0.026781	-9.2995	1.6997
0.0024546	-9.7893	1.6993
0.00017404	-10.751	1.6988
